rank,priority_tier,lead_score,conversion_probability,address,city,zip_code,lat,lon,hail_size,roof_age,property_value,square_footage,social_trigger,social_pressure_score,nearby_permits_6mo,agent4_recommendation,agent5_recommendation,trigger_description,sii_score,risk_score,primary_persona,property_id,storm_id
87,A,100.0,0.08910000000000001,1966 Main St,Dallas,75227.0,32.84241377155527,-96.88427079062312,2.5,48,399309,2348,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,102.91547190058375,86.31543724504965,Proof_Seeker,prop_00966,STORM_DFW_20260115
88,A,100.0,0.11340000000000001,1983 Main St,Dallas,75224.0,32.64924133452074,-96.66638165309966,2.2,42,491501,2662,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,117.8758477458527,81.016137424865,Proof_Seeker,prop_00983,STORM_DFW_20260128
89,A,100.0,0.11340000000000001,1986 Main St,Dallas,75204.0,32.83322071892832,-96.74401482993424,2.2,25,493409,1813,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,116.67955765487278,87.59118348778058,Deal_Hunter,prop_00986,STORM_DFW_20260128
90,A,100.0,0.0918,1990 Main St,Dallas,75227.0,32.86652476369069,-96.84734824338148,2.5,34,452107,3169,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,111.49406840753896,82.9814440926742,Family_Protector,prop_00990,STORM_DFW_20260115
91,A,100.0,0.12614999999999998,1728 Main St,Dallas,75218.0,32.68718819601432,-96.72382844380935,2.2,26,518687,1928,joneses,90,2,IMMEDIATE_OUTREACH,, HIGH SOCIAL PRESSURE: 2 neighbors got new roofs in last 6 months!,107.05481592673094,78.48508474210422,Proof_Seeker,prop_00728,STORM_DFW_20260128
92,A,100.0,0.09860000000000001,4744 Main St,Dallas,75237.0,32.628763388665895,-96.83257735702907,2.5,41,446561,2508,joneses,90,2,IMMEDIATE_OUTREACH,, HIGH SOCIAL PRESSURE: 2 neighbors got new roofs in last 6 months!,72.19968124060873,61.00898696836278,Proof_Seeker,prop_03744,STORM_DFW_20260115
93,A,100.0,0.11745,4752 Main St,Dallas,75243.0,32.72086342295451,-96.76609584099062,2.2,62,564351,2138,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,76.44139225118423,60.1224465114011,Deal_Hunter,prop_03752,STORM_DFW_20260128
94,A,100.0,0.11340000000000001,4755 Main St,Dallas,75230.0,32.683882949922335,-96.78805728287898,2.2,28,407816,1935,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,82.04696002907733,65.68195283949314,Family_Protector,prop_03755,STORM_DFW_20260128
95,A,100.0,0.08330000000000001,4756 Main St,Dallas,75226.0,32.68208973720421,-96.74619549477116,2.5,50,454214,2200,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,75.17790745285039,61.47128435231002,Status_Conscious,prop_03756,STORM_DFW_20260115
96,A,100.0,0.11340000000000001,4761 Main St,Dallas,75220.0,32.847177754218464,-96.85252003176231,2.2,43,427438,3509,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,107.63155347777004,90.55771442570637,Family_Protector,prop_03761,STORM_DFW_20260128
97,A,100.0,0.08910000000000001,4762 Main St,Dallas,75217.0,32.78613647425679,-96.90830632762184,2.5,30,332858,2945,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,80.28877377952895,59.26721684262543,Status_Conscious,prop_03762,STORM_DFW_20260115
98,A,100.0,0.0918,4765 Main St,Dallas,75217.0,32.716682620933106,-96.93770881897325,2.5,48,443305,2337,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,99.6303428464671,74.76045080711586,Deal_Hunter,prop_03765,STORM_DFW_20260115
99,A,100.0,0.09135,4768 Main St,Dallas,75248.0,32.67602165872366,-96.82089938324135,2.5,46,226191,3053,joneses,90,2,IMMEDIATE_OUTREACH,, HIGH SOCIAL PRESSURE: 2 neighbors got new roofs in last 6 months!,98.30652957993318,87.96467905564866,Deal_Hunter,prop_03768,STORM_DFW_20260115
100,A,100.0,0.086975,1123 Main St,Dallas,75254.0,32.6597155773583,-96.80261661463423,2.5,23,541019,3215,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 2 recent improvement permits in area,76.79798829510504,66.06908683443363,Proof_Seeker,prop_00123,STORM_DFW_20260115
101,A,100.0,0.11340000000000001,4779 Main St,Dallas,75202.0,32.89621593997521,-96.73424578886167,2.2,46,459592,3048,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,109.9927732197436,77.58351441422859,Status_Conscious,prop_03779,STORM_DFW_20260128
102,A,100.0,0.11340000000000001,4701 Main St,Dallas,75208.0,32.830249990487786,-96.88065571696679,2.2,37,489750,2071,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,102.46089228432204,86.34731342483258,Status_Conscious,prop_03701,STORM_DFW_20260128
103,A,100.0,0.08330000000000001,4702 Main St,Dallas,75254.0,32.721964910077276,-96.86626407420859,2.5,41,464898,3489,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,82.23101960431678,66.34047684383748,Proof_Seeker,prop_03702,STORM_DFW_20260115
104,A,100.0,0.08330000000000001,4711 Main St,Dallas,75209.0,32.841514991972645,-96.82312664312323,2.5,37,459748,2742,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,102.88354806290934,82.76709581459569,Deal_Hunter,prop_03711,STORM_DFW_20260115
105,A,100.0,0.08910000000000001,1129 Main St,Dallas,75224.0,32.779924190773265,-96.70268396621937,2.5,28,376306,3215,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,83.75614862159006,60.99931436566917,Proof_Seeker,prop_00129,STORM_DFW_20260115
106,A,100.0,0.11340000000000001,1131 Main St,Dallas,75249.0,32.693332343141215,-96.90734610267384,2.2,35,400664,2473,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,74.29764787115556,60.26054161640302,Family_Protector,prop_00131,STORM_DFW_20260128
107,A,100.0,0.0918,1132 Main St,Dallas,75254.0,32.6626596102001,-96.81504330808585,2.5,49,439774,3245,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,77.39963273140756,65.43568359330526,Family_Protector,prop_00132,STORM_DFW_20260115
108,A,100.0,0.0918,1138 Main St,Dallas,75237.0,32.735788880713784,-96.83203539021582,2.5,33,432211,2174,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,75.52700615828184,67.56548479294311,Deal_Hunter,prop_00138,STORM_DFW_20260115
109,A,100.0,0.09135,1139 Main St,Dallas,75211.0,32.918234624816286,-96.88210016671074,1.8,47,525110,1998,joneses,90,2,IMMEDIATE_OUTREACH,, HIGH SOCIAL PRESSURE: 2 neighbors got new roofs in last 6 months!,106.44734952273905,77.92786299295223,Deal_Hunter,prop_00139,STORM_DFW_20260122
110,A,100.0,0.08910000000000001,1141 Main St,Dallas,75237.0,32.70223468874761,-96.93249118668537,2.5,60,345166,1271,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,95.22056783071696,72.6949337157702,Deal_Hunter,prop_00141,STORM_DFW_20260115
111,A,100.0,0.11340000000000001,1143 Main St,Dallas,75227.0,32.71696349294503,-96.69909775671493,2.2,38,446425,3196,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,83.78871309936315,57.44709233852481,Deal_Hunter,prop_00143,STORM_DFW_20260128
112,A,100.0,0.0901,1144 Main St,Dallas,75227.0,32.71215214831324,-96.7705998609711,2.5,35,493884,4330,investment_wave,65,0,IMMEDIATE_OUTREACH,,📈 INVESTMENT WAVE: 3 neighbors upgraded roofs in last year,80.32517801906218,59.78670276404792,Proof_Seeker,prop_00144,STORM_DFW_20260115
113,A,100.0,0.08775000000000001,4732 Main St,Dallas,75220.0,32.76071435817755,-96.76798310296813,2.5,15,439157,2116,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,84.70390961432115,58.70800413243303,Deal_Hunter,prop_03732,STORM_DFW_20260115
114,A,100.0,0.08910000000000001,4741 Main St,Dallas,75217.0,32.87192235419183,-96.75469818280379,2.5,61,393610,2536,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,90.52475442612376,73.56490581126417,Family_Protector,prop_03741,STORM_DFW_20260115
115,A,100.0,0.086975,1999 Main St,Dallas,75209.0,32.76050173188739,-96.86217036288197,2.5,33,536519,1781,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,116.09368015091916,81.79396641330317,Status_Conscious,prop_00999,STORM_DFW_20260115
116,A,100.0,0.08330000000000001,2002 Main St,Dallas,75254.0,32.88858375076292,-96.75416677595602,2.5,35,487649,2401,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,113.09162659072506,77.57597174172739,Family_Protector,prop_01002,STORM_DFW_20260115
117,A,100.0,0.11340000000000001,2004 Main St,Dallas,75217.0,32.86866834435843,-96.65401470880549,2.2,27,403335,2514,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,109.59736806597022,84.07729845659861,Proof_Seeker,prop_01004,STORM_DFW_20260128
118,A,100.0,0.08910000000000001,2008 Main St,Dallas,75241.0,32.70160040265775,-96.68613989845551,2.5,49,379254,3385,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,90.43146635620926,80.31400698686483,Proof_Seeker,prop_01008,STORM_DFW_20260115
119,A,100.0,0.11340000000000001,2013 Main St,Dallas,75210.0,32.63852804341055,-96.72014232976797,2.2,37,470937,3685,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,73.87244639723099,56.83743755022193,Family_Protector,prop_01013,STORM_DFW_20260128
120,A,100.0,0.11340000000000001,2019 Main St,Dallas,75243.0,32.63688379357574,-96.92946260382894,2.2,54,476970,1953,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,82.72579072841941,62.93165495607781,Deal_Hunter,prop_01019,STORM_DFW_20260128
121,A,100.0,0.08910000000000001,2020 Main St,Dallas,75210.0,32.83592608017405,-96.85702118075808,2.5,58,345365,3550,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,99.00895016413914,76.93509886873778,Status_Conscious,prop_01020,STORM_DFW_20260115
122,A,100.0,0.0918,2023 Main St,Dallas,75229.0,32.91801747354961,-96.84056081310308,2.5,30,489656,2144,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,83.37879594397151,58.19300171478994,Deal_Hunter,prop_01023,STORM_DFW_20260115
123,A,100.0,0.12390000000000001,1713 Main St,Dallas,75224.0,32.750252274244176,-96.88836259988948,2.2,37,468067,2342,joneses,95,3,IMMEDIATE_OUTREACH,, HIGH SOCIAL PRESSURE: 3 neighbors got new roofs in last 6 months!,83.13102718981892,54.74196865574546,Deal_Hunter,prop_00713,STORM_DFW_20260128
124,A,100.0,0.0918,1714 Main St,Dallas,75217.0,32.731360479962895,-96.8971311913845,2.5,37,462144,3788,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,73.39655797320744,62.00327354350959,Deal_Hunter,prop_00714,STORM_DFW_20260115
125,A,100.0,0.0918,1717 Main St,Dallas,75235.0,32.916208073199954,-96.83537532351113,2.5,47,464886,2649,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,82.34640807819035,58.05251895630704,Family_Protector,prop_00717,STORM_DFW_20260115
126,A,100.0,0.09860000000000001,1720 Main St,Dallas,75237.0,32.90820213704631,-96.66138126600829,2.5,70,404350,3006,joneses,90,2,IMMEDIATE_OUTREACH,, HIGH SOCIAL PRESSURE: 2 neighbors got new roofs in last 6 months!,86.90458595460362,75.8542827105877,Family_Protector,prop_00720,STORM_DFW_20260115
127,A,100.0,0.0918,2026 Main St,Dallas,75211.0,32.88531279529679,-96.77200782554473,2.5,35,429497,3178,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,85.73278042053863,57.44023753491133,Family_Protector,prop_01026,STORM_DFW_20260115
128,A,100.0,0.0918,4645 Main St,Dallas,75201.0,32.67304766120147,-96.76263769453361,2.5,46,478311,3055,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,119.38183383870052,93.39358292703272,Status_Conscious,prop_03645,STORM_DFW_20260115
129,A,100.0,0.09585,4654 Main St,Dallas,75253.0,32.635839105892686,-96.79830382373503,2.5,56,573293,1560,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,105.03607819860132,73.28269383599503,Proof_Seeker,prop_03654,STORM_DFW_20260115
130,A,100.0,0.08330000000000001,4657 Main St,Dallas,75218.0,32.77987422723787,-96.87759538603996,2.5,38,437223,2883,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,80.94541791376088,68.6319434379874,Proof_Seeker,prop_03657,STORM_DFW_20260115
131,A,100.0,0.0918,4672 Main St,Dallas,75241.0,32.844079486054284,-96.66494604958122,2.5,55,457446,2549,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,113.5673956257006,75.74620652755254,Deal_Hunter,prop_03672,STORM_DFW_20260115
132,A,100.0,0.0918,4681 Main St,Dallas,75235.0,32.664345889039744,-96.80983087411413,2.5,47,429113,2634,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,95.88349982233316,81.82977404682676,Status_Conscious,prop_03681,STORM_DFW_20260115
133,A,100.0,0.08330000000000001,4690 Main St,Dallas,75217.0,32.87475756829183,-96.90185135057823,2.5,61,444286,3314,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,113.23180232407644,77.99436261953998,Deal_Hunter,prop_03690,STORM_DFW_20260115
134,A,100.0,0.086975,4696 Main St,Dallas,75229.0,32.915147697372234,-96.73518256560858,2.5,58,530320,2036,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,107.89510311192932,82.31442589562528,Status_Conscious,prop_03696,STORM_DFW_20260115
135,A,100.0,0.11745,1146 Main St,Dallas,75216.0,32.80956930019397,-96.70706499066627,2.2,57,527563,2495,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,113.79118981986012,84.08096663705892,Family_Protector,prop_00146,STORM_DFW_20260128
136,A,100.0,0.11340000000000001,1152 Main St,Dallas,75207.0,32.67016846162736,-96.8227576795353,2.2,32,494943,2716,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,76.04425375921862,60.8865351556169,Proof_Seeker,prop_00152,STORM_DFW_20260128
137,A,100.0,0.09860000000000001,1153 Main St,Dallas,75209.0,32.77353582808327,-96.65961624202215,2.5,34,484453,2304,joneses,90,2,IMMEDIATE_OUTREACH,, HIGH SOCIAL PRESSURE: 2 neighbors got new roofs in last 6 months!,74.16288387766419,58.73934223225754,Family_Protector,prop_00153,STORM_DFW_20260115
138,A,100.0,0.0918,4582 Main St,Dallas,75207.0,32.735121133720156,-96.68323869872438,2.5,36,442035,1942,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,115.69626505868854,92.7334610711201,Deal_Hunter,prop_03582,STORM_DFW_20260115
139,A,100.0,0.0918,4597 Main St,Dallas,75227.0,32.792498680333026,-96.89764238828215,2.5,29,495329,3041,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,83.21579418657296,64.84535614840014,Deal_Hunter,prop_03597,STORM_DFW_20260115
140,A,100.0,0.09585,4600 Main St,Dallas,75226.0,32.669067063011944,-96.93565395903438,2.5,35,522061,3311,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,77.88595273310713,65.6738150593733,Status_Conscious,prop_03600,STORM_DFW_20260115
141,A,100.0,0.0918,4603 Main St,Dallas,75230.0,32.710292918934506,-96.85243497878682,2.5,58,451737,4129,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,109.49829838984957,97.77908945061073,Deal_Hunter,prop_03603,STORM_DFW_20260115
142,A,100.0,0.11340000000000001,4614 Main St,Dallas,75228.0,32.73691721860912,-96.8780244887415,2.2,37,401617,2593,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,77.23717804717795,73.58297281441043,Family_Protector,prop_03614,STORM_DFW_20260128
143,A,100.0,0.09585,4621 Main St,Dallas,75223.0,32.69285127903069,-96.83265593538958,2.5,45,514394,1719,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,109.3017608327632,74.40449973976828,Deal_Hunter,prop_03621,STORM_DFW_20260115
144,A,100.0,0.08910000000000001,4624 Main St,Dallas,75226.0,32.701600685822065,-96.81150830134435,2.5,29,348094,2060,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,73.11306326706146,58.97172565477317,Proof_Seeker,prop_03624,STORM_DFW_20260115
145,A,100.0,0.11340000000000001,1161 Main St,Dallas,75253.0,32.816391749178074,-96.76569220408557,2.2,43,400382,2501,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,105.7218643011188,80.91210890101007,Deal_Hunter,prop_00161,STORM_DFW_20260128
146,A,100.0,0.08330000000000001,1162 Main St,Dallas,75207.0,32.81675891322827,-96.7178923191949,2.5,50,419653,2085,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,95.44571321416268,74.98864361287163,Proof_Seeker,prop_00162,STORM_DFW_20260115
147,A,100.0,0.0918,4633 Main St,Dallas,75214.0,32.73206581620463,-96.68403185276338,2.5,40,426291,3098,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,79.71392709589483,54.00581160274447,Status_Conscious,prop_03633,STORM_DFW_20260115
148,A,100.0,0.11745,4635 Main St,Dallas,75211.0,32.77253914556447,-96.81030175353406,2.2,38,318003,4256,joneses,90,2,IMMEDIATE_OUTREACH,, HIGH SOCIAL PRESSURE: 2 neighbors got new roofs in last 6 months!,75.15993070137314,64.35669552523333,Proof_Seeker,prop_03635,STORM_DFW_20260128
149,A,100.0,0.08330000000000001,4636 Main St,Dallas,75220.0,32.902921895102786,-96.76529022786204,2.5,70,442077,2358,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,110.22931856844856,72.96729245935241,Status_Conscious,prop_03636,STORM_DFW_20260115
150,A,100.0,0.0781,4639 Main St,Dallas,75249.0,32.68896228086171,-96.68627027938258,2.5,26,536204,1832,none,20,0,IMMEDIATE_OUTREACH,,No recent permit activity nearby,108.14647695709304,83.62129937890732,Family_Protector,prop_03639,STORM_DFW_20260115
151,A,100.0,0.0918,4642 Main St,Dallas,75248.0,32.767120716270284,-96.92682780978438,2.5,58,488797,3352,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,117.2794793878788,92.2335657230292,Status_Conscious,prop_03642,STORM_DFW_20260115
152,A,100.0,0.08330000000000001,4513 Main St,Dallas,75231.0,32.87179217218155,-96.81281810955286,2.5,59,439632,4155,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,106.90179077315996,86.2880440765,Status_Conscious,prop_03513,STORM_DFW_20260115
153,A,100.0,0.11745,4515 Main St,Dallas,75229.0,32.90808956943017,-96.66076050752868,2.2,53,366678,2171,joneses,90,2,IMMEDIATE_OUTREACH,, HIGH SOCIAL PRESSURE: 2 neighbors got new roofs in last 6 months!,106.46893238209248,72.11033143998132,Deal_Hunter,prop_03515,STORM_DFW_20260128
154,A,100.0,0.11340000000000001,4524 Main St,Dallas,75237.0,32.67694732672823,-96.67608480406925,2.2,39,464105,3260,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,103.9596203939014,81.22605723230515,Family_Protector,prop_03524,STORM_DFW_20260128
155,A,100.0,0.11340000000000001,4533 Main St,Dallas,75228.0,32.7165150121116,-96.70395797277637,2.2,56,435094,3413,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,95.44407257409544,81.72368490544224,Status_Conscious,prop_03533,STORM_DFW_20260128
156,A,100.0,0.0781,4561 Main St,Dallas,75206.0,32.87341436335561,-96.92068470748401,2.5,68,533780,2400,none,20,0,IMMEDIATE_OUTREACH,,No recent permit activity nearby,110.95411693013452,73.37023370560107,Family_Protector,prop_03561,STORM_DFW_20260115
157,A,100.0,0.086975,4564 Main St,Dallas,75209.0,32.76422942723943,-96.74917302594503,2.5,37,501485,2222,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,81.58483111729339,65.08195509724871,Proof_Seeker,prop_03564,STORM_DFW_20260115
158,A,100.0,0.11340000000000001,4566 Main St,Dallas,75238.0,32.79898627252706,-96.86223774090126,2.2,30,414367,2062,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,111.56598575859904,87.60802312008738,Status_Conscious,prop_03566,STORM_DFW_20260128
