property_id,address,city,zip_code,estimated_value,square_footage,property_age,risk_score,sii_score,primary_persona,recommended_play,median_household_income,homeownership_rate,risk_tolerance,price_sensitivity,sii_band,universal_control
prop_00146,1146 Main St,Dallas,75216.0,527563.2298166779,2495.9039111245843,57,84.08096663705892,113.79118981986011,Family_Protector,Impact_Report_Standard,51406,31.45,34.27,65.73,,False
prop_00147,1147 Main St,Dallas,75216.0,154717.40744443104,2512.9160024101743,48,65.19693183679374,75.18940055500049,Family_Protector,Safety_Warranty,119342,17.28,79.56,20.44,Med,False
prop_00148,1148 Main St,Dallas,75229.0,433039.0892312808,2241.572870573535,40,60.40265320264296,72.00385607496216,Family_Protector,Safety_Warranty,147708,46.53,98.47,1.53,Med,False
prop_00149,1149 Main St,Dallas,75223.0,209614.9767250944,2299.299182702481,50,86.39379982995705,102.80566018627754,Family_Protector,Premium_Standard,117740,18.31,78.49,21.51,High,False
prop_00150,1150 Main St,Dallas,75212.0,211219.29826737006,1270.7861248345673,40,56.936940955643124,75.34080147424476,Proof_Seeker,Financing_Standard,150688,39.07,100.0,0.0,Med,False
prop_00151,1151 Main St,Dallas,75249.0,460739.04756042594,2211.5968571083463,11,79.84140364548497,100.36647846079647,Proof_Seeker,Safety_Warranty,36724,58.5,24.48,75.52,High,False
prop_00152,1152 Main St,Dallas,75207.0,494943.09334189753,2716.815468943098,32,60.8865351556169,76.04425375921862,Proof_Seeker,Impact_Report_Premium,45300,9.3,30.2,69.8,Med,False
prop_00153,1153 Main St,Dallas,75209.0,484453.9243955301,2304.8578729840387,34,58.73934223225754,74.16288387766419,Family_Protector,Premium_Standard,63500,58.58,42.33,57.67,Med,False
prop_00154,1154 Main St,Dallas,75231.0,358566.3506832121,3680.471198627397,30,64.65301829606027,72.64937139415512,Family_Protector,Premium_Showcase,58934,19.43,39.29,60.71,Med,False
prop_00155,1155 Main St,Dallas,75231.0,268463.82994821615,3042.6154095947286,35,70.79354873754455,72.04063009165829,Proof_Seeker,Financing_Standard,54505,55.69,36.34,63.66,Med,False
prop_00156,1156 Main St,Dallas,75202.0,160714.354699545,3760.0007649285744,70,74.0572732561867,85.8492388057296,Proof_Seeker,Financing_Aggressive,119044,57.15,79.36,20.64,Med,False
prop_00157,1157 Main St,Dallas,75235.0,493896.96010972565,2864.3852408830508,55,92.74587084929817,115.98596952538827,Proof_Seeker,Safety_Standard,47210,2.17,31.47,68.53,,False
prop_00158,1158 Main St,Dallas,75237.0,395746.0929791559,3794.611590800119,45,54.94005861314408,73.16119676871537,Deal_Hunter,Financing_Aggressive,130206,2.54,86.8,13.2,Med,False
prop_00159,1159 Main St,Dallas,75254.0,243711.93833022926,2943.6334812905857,51,83.97450151048061,107.0421587714182,Deal_Hunter,Financing_Standard,82727,37.71,55.15,44.85,High,True
prop_00160,1160 Main St,Dallas,75206.0,190229.93604951675,2676.5152677899446,55,69.22014258641161,71.5169006514435,Family_Protector,Safety_Warranty,144375,82.51,96.25,3.75,Med,False
prop_00161,1161 Main St,Dallas,75253.0,400382.6333260188,2501.020941951475,43,80.91210890101007,105.72186430111881,Deal_Hunter,Impact_Report_Standard,93398,35.94,62.27,37.73,High,False
prop_00162,1162 Main St,Dallas,75207.0,419653.5764472885,2085.3084555391792,50,74.98864361287163,95.44571321416268,Proof_Seeker,Financing_Aggressive,46291,23.3,30.86,69.14,High,False
prop_00163,1163 Main St,Dallas,75201.0,234594.83536691437,2777.2501739734685,50,83.32056700392711,99.25375663375655,Family_Protector,Impact_Report_Standard,47047,72.08,31.36,68.64,High,False
prop_00164,1164 Main St,Dallas,75223.0,338150.9156097645,3141.4224458101294,59,86.77989010026639,89.86632048703065,Status_Conscious,Impact_Report_Premium,62782,43.91,41.85,58.15,Med,False
prop_00165,1165 Main St,Dallas,75218.0,189265.37959567795,3496.111176620589,54,82.45263265442179,91.40736215812059,Proof_Seeker,Impact_Report_Standard,47047,72.08,31.36,68.64,High,False
prop_00166,1166 Main St,Dallas,75249.0,302623.3183394147,2010.3223053313993,60,87.4411408555476,85.66057842518676,Family_Protector,Impact_Report_Standard,71723,39.45,47.82,52.18,Med,False
prop_00167,1167 Main St,Dallas,75218.0,141358.07659006922,3046.0941399826,34,63.66810454851246,72.368571130788,Proof_Seeker,Impact_Report_Premium,119342,17.28,79.56,20.44,Med,False
prop_00168,1168 Main St,Dallas,75202.0,174388.07773726052,3073.1881874031856,53,82.70957361220475,104.49884894784489,Status_Conscious,Impact_Report_Premium,82727,37.71,55.15,44.85,High,False
prop_00169,1169 Main St,Dallas,75206.0,420509.06984954217,3183.8781417935934,56,78.8480787524296,93.24436298467204,Family_Protector,Premium_Standard,74450,84.62,49.63,50.37,High,False
prop_00170,1170 Main St,Dallas,75254.0,279683.604931882,1363.7647521195877,61,82.43975565449853,105.47601497138068,Proof_Seeker,Safety_Warranty,50662,10.17,33.77,66.23,High,False
prop_00171,1171 Main St,Dallas,75218.0,182393.7801279882,2859.5956067218244,55,79.05207909506109,96.61037935840879,Proof_Seeker,Premium_Showcase,119044,57.15,79.36,20.64,High,False
prop_00172,1172 Main St,Dallas,75248.0,291166.4897394235,2020.732086300081,58,83.33889341619049,87.6743251068201,Proof_Seeker,Impact_Report_Standard,178472,62.43,100.0,0.0,Med,True
prop_00173,1173 Main St,Dallas,75249.0,359601.5514710006,4081.605518574543,27,56.768811319273425,77.61179677446894,Family_Protector,Impact_Report_Standard,58934,19.43,39.29,60.71,Med,False
prop_00174,1174 Main St,Dallas,75214.0,264252.47736247134,2121.4122489157267,54,72.78644205959536,85.60096921394238,Status_Conscious,Premium_Showcase,115972,39.28,77.31,22.69,Med,False
prop_00175,1175 Main St,Dallas,75208.0,351819.70797606796,2651.969510370077,66,79.15456807249062,93.80214236059025,Family_Protector,Financing_Standard,178472,62.43,100.0,0.0,High,False
prop_00176,1176 Main St,Dallas,75254.0,207820.53269906386,2309.884982624446,22,54.32012115130647,63.17395831311505,Deal_Hunter,Premium_Standard,50917,63.77,33.94,66.06,Low,False
prop_00177,1177 Main St,Dallas,75228.0,173613.69428441333,2291.156043346094,48,81.52074151878018,87.21371830380465,Proof_Seeker,Safety_Standard,62134,34.35,41.42,58.58,Med,True
prop_00178,1178 Main St,Dallas,75210.0,429581.3157206155,2653.244335179498,44,87.61839232019892,108.15677468271093,Deal_Hunter,Financing_Standard,47210,2.17,31.47,68.53,High,False
prop_00179,1179 Main St,Dallas,75206.0,416599.775652962,2649.422140810767,27,93.12588820355,120.87433568674331,Deal_Hunter,Financing_Aggressive,43720,1.73,29.15,70.85,,False
prop_00180,1180 Main St,Dallas,75223.0,481560.827365979,3929.6146619112355,30,63.790263068948285,84.84103254957799,Proof_Seeker,Financing_Standard,58934,19.43,39.29,60.71,Med,False
prop_00181,1181 Main St,Dallas,75204.0,322392.12659969885,1610.3798815302464,69,101.59974602427798,90.1907790805109,Family_Protector,Impact_Report_Standard,43573,7.19,29.05,70.95,High,False
prop_00182,1182 Main St,Dallas,75218.0,456270.99422403914,2725.0749437171135,33,85.61526874779747,108.88126046010869,Deal_Hunter,Impact_Report_Standard,37226,30.96,24.82,75.18,High,True
prop_00183,1183 Main St,Dallas,75229.0,499019.9703077847,1470.8464517910008,48,95.23265226743005,94.74985447714828,Family_Protector,Premium_Showcase,112782,0.0,75.19,24.81,High,False
prop_00184,1184 Main St,Dallas,75224.0,385836.75814579724,1725.7303275239458,40,57.38586700843368,73.83872638375573,Deal_Hunter,Impact_Report_Premium,72031,25.98,48.02,51.98,Med,True
prop_00185,1185 Main St,Dallas,75253.0,302441.40703997185,2711.472905945186,47,82.69089059132648,102.520429926573,Deal_Hunter,Impact_Report_Standard,178472,62.43,100.0,0.0,High,False
prop_00186,1186 Main St,Dallas,75223.0,324394.69812464266,1708.7803952011238,60,91.0563942872008,105.96545993092612,Deal_Hunter,Financing_Aggressive,43573,7.19,29.05,70.95,High,False
prop_00187,1187 Main St,Dallas,75226.0,163557.82231396768,1140.933863893275,6,64.07490719886609,68.59056604948115,Family_Protector,Financing_Standard,46667,49.3,31.11,68.89,Low,False
prop_00188,1188 Main St,Dallas,75224.0,399353.8041186255,2484.6213845853886,36,78.4472700929702,105.9164709034841,Proof_Seeker,Impact_Report_Standard,43720,1.73,29.15,70.85,High,True
prop_00189,1189 Main St,Dallas,75243.0,301570.41353589966,3204.612281668998,33,66.53054774546978,65.85204350588734,Deal_Hunter,Financing_Standard,54505,55.69,36.34,63.66,Low,True
prop_00190,1190 Main St,Dallas,75201.0,435524.0839538139,2126.69467917357,13,64.15343022666134,81.67720059373852,Status_Conscious,Financing_Aggressive,78490,55.05,52.33,47.67,Med,False
prop_00191,1191 Main St,Dallas,75214.0,501391.4063079335,3851.237185780139,3,78.5043274393192,102.50053575620659,Status_Conscious,Safety_Standard,45167,40.07,30.11,69.89,High,False
prop_00192,1192 Main St,Dallas,75220.0,514923.68238920823,1712.912853843011,53,90.6321691381213,108.98176839900857,Status_Conscious,Financing_Standard,112782,0.0,75.19,24.81,High,False
prop_00193,1193 Main St,Dallas,75206.0,343836.8484560512,2142.6762773085584,34,74.1712046495462,81.01002550227275,Family_Protector,Impact_Report_Premium,52782,53.29,35.19,64.81,Med,False
prop_00194,1194 Main St,Dallas,75230.0,259562.29623491198,3424.244826469382,37,59.41689204520283,70.02026387778342,Proof_Seeker,Safety_Warranty,58884,7.76,39.26,60.74,Med,False
prop_00195,1195 Main St,Dallas,75217.0,305757.49322498095,1271.029768811449,56,78.09760821778903,104.38940462626762,Deal_Hunter,Financing_Standard,50662,10.17,33.77,66.23,High,True
prop_00196,1196 Main St,Dallas,75220.0,209757.7589746956,1496.4763506802476,60,87.82696919783653,97.26229096929558,Status_Conscious,Financing_Aggressive,83555,10.67,55.7,44.3,High,False
prop_00197,1197 Main St,Dallas,75202.0,194990.69025592116,1276.2312011763818,8,64.26134097688058,71.85774457964918,Status_Conscious,Premium_Standard,46667,49.3,31.11,68.89,Med,False
prop_00198,1198 Main St,Dallas,75206.0,352123.6990927133,1813.830417359374,38,61.696718984679805,82.21404815409116,Status_Conscious,Safety_Warranty,63500,58.58,42.33,57.67,Med,True
prop_00199,1199 Main St,Dallas,75223.0,500284.09502433566,2289.009736190662,33,58.321705369667264,77.4545510657985,Family_Protector,Impact_Report_Standard,63500,58.58,42.33,57.67,Med,False
prop_00200,1200 Main St,Dallas,75226.0,353745.1346377075,2426.2353357822294,50,56.26820739295796,79.5109577944647,Family_Protector,Premium_Showcase,130070,42.3,86.71,13.29,Med,False
prop_00201,1201 Main St,Dallas,75210.0,274319.0397520867,1356.1133239075796,53,78.06657382367911,96.80549964468062,Deal_Hunter,Premium_Showcase,50662,10.17,33.77,66.23,High,False
prop_00202,1202 Main St,Dallas,75229.0,548588.569587856,1384.270478297455,46,74.44118758883806,112.54296981315298,Deal_Hunter,Impact_Report_Standard,114699,24.2,76.47,23.53,,False
prop_00203,1203 Main St,Dallas,75229.0,159007.88530891988,1126.7799919592892,43,56.69864136270638,70.27228300947732,Status_Conscious,Premium_Standard,56616,27.75,37.74,62.26,Med,False
prop_00204,1204 Main St,Dallas,75241.0,151963.83482827892,3118.3325187110045,5,55.37407435762778,68.61183329914871,Proof_Seeker,Financing_Aggressive,134531,1.08,89.69,10.31,Low,False
prop_00205,1205 Main St,Dallas,75238.0,278560.94039572135,3389.183678367803,54,76.24591572992551,101.6840716663267,Status_Conscious,Safety_Warranty,93398,35.94,62.27,37.73,High,False
prop_00206,1206 Main St,Dallas,75217.0,230809.25359626082,3206.5142264722763,46,80.03410625471253,85.88022274894672,Deal_Hunter,Financing_Standard,128000,51.3,85.33,14.67,Med,False
prop_00207,1207 Main St,Dallas,75241.0,373981.46210905386,2536.3295066190826,47,82.59462973032068,101.60359734179332,Family_Protector,Impact_Report_Premium,42985,0.82,28.66,71.34,High,True
prop_00208,1208 Main St,Dallas,75229.0,352615.7911636724,2047.5411759734639,44,57.34759433304232,73.01404462509633,Family_Protector,Premium_Standard,72031,25.98,48.02,51.98,Med,False
prop_00209,1209 Main St,Dallas,75207.0,304947.46675378893,2201.831319170966,59,73.73771843754389,94.48307356073008,Deal_Hunter,Impact_Report_Standard,62782,43.91,41.85,58.15,High,True
prop_00210,1210 Main St,Dallas,75212.0,516400.5818911841,3951.967357604116,52,91.67117939222685,105.45457286282553,Family_Protector,Impact_Report_Standard,44949,41.28,29.97,70.03,High,False
prop_00211,1211 Main St,Dallas,75214.0,242581.64626767192,2964.3351263163486,42,80.03786993914864,96.22387204937888,Family_Protector,Safety_Warranty,49750,1.65,33.17,66.83,High,False
prop_00212,1212 Main St,Dallas,75204.0,249136.84034876098,1233.2816061991482,58,61.0612026769971,70.79732928329845,Proof_Seeker,Impact_Report_Standard,124250,28.56,82.83,17.17,Med,False
prop_00213,1213 Main St,Dallas,75249.0,402402.530078746,1566.4652987603395,35,88.71503240807819,100.60530332436512,Deal_Hunter,Safety_Warranty,29124,39.76,19.42,80.58,High,True
prop_00214,1214 Main St,Dallas,75218.0,291254.003371596,2874.0821648987653,47,79.97041152401837,97.16958474108543,Status_Conscious,Impact_Report_Standard,93398,35.94,62.27,37.73,High,False
prop_00215,1215 Main St,Dallas,75238.0,451514.4775415961,4387.585291670222,38,65.717880408531,83.20343454152535,Deal_Hunter,Safety_Standard,58934,19.43,39.29,60.71,Med,False
prop_00216,1216 Main St,Dallas,75227.0,158665.79251634324,2703.568511219284,5,65.1144980928082,64.23812622269703,Family_Protector,Premium_Standard,134531,1.08,89.69,10.31,Low,False
prop_00217,1217 Main St,Dallas,75217.0,391859.4912338999,1168.1317227045677,63,88.51296829860983,100.74848198820993,Deal_Hunter,Safety_Standard,112782,0.0,75.19,24.81,High,False
prop_00218,1218 Main St,Dallas,75229.0,446377.6688514487,3727.057555604075,44,82.14046463269202,112.9827584221065,Family_Protector,Impact_Report_Premium,136250,64.13,90.83,9.17,,False
prop_00219,1219 Main St,Dallas,75206.0,348658.89526617166,1570.050324657087,59,81.44943452381737,97.0933929484962,Proof_Seeker,Financing_Aggressive,115972,39.28,77.31,22.69,High,True
prop_00220,1220 Main St,Dallas,75202.0,573229.7110793869,1590.4041647388492,70,96.02945189066133,113.4609212344308,Status_Conscious,Premium_Showcase,112782,0.0,75.19,24.81,,False
prop_00221,1221 Main St,Dallas,75235.0,235746.18265740908,1481.546593581037,56,72.5610391842995,88.93017606003824,Proof_Seeker,Safety_Warranty,83555,10.67,55.7,44.3,Med,False
prop_00222,1222 Main St,Dallas,75231.0,451875.01626900595,1843.7270116932923,15,80.4814410762403,95.93003142047878,Deal_Hunter,Premium_Standard,36724,58.5,24.48,75.52,High,True
prop_00223,1223 Main St,Dallas,75238.0,348236.72114738764,2744.3007553000202,42,60.75713133446992,81.49900190939233,Status_Conscious,Financing_Aggressive,147708,46.53,98.47,1.53,Med,True
prop_00224,1224 Main St,Dallas,75217.0,295262.88852248056,1484.1285525863868,57,56.573498751889936,64.03822748083644,Deal_Hunter,Financing_Standard,124250,28.56,82.83,17.17,Low,False
prop_00225,1225 Main St,Dallas,75217.0,434363.250507548,3583.091635411631,30,78.68070513186362,103.9420530814404,Family_Protector,Premium_Standard,37226,30.96,24.82,75.18,High,True
prop_00226,1226 Main St,Dallas,75229.0,174216.8999185926,3476.185705645062,42,84.03396541197804,89.7509340737038,Family_Protector,Impact_Report_Premium,82773,18.8,55.18,44.82,Med,False
prop_00227,1227 Main St,Dallas,75248.0,424272.99705690745,3232.5169186485623,39,63.83200502758634,75.94345136147234,Deal_Hunter,Premium_Showcase,82917,31.46,55.28,44.72,Med,False
prop_00228,1228 Main St,Dallas,75211.0,175571.87249735597,2805.681755033852,64,78.37135942588793,100.16732425264779,Family_Protector,Premium_Showcase,119044,57.15,79.36,20.64,High,False
prop_00229,1229 Main St,Dallas,75211.0,213385.13695405287,3160.982526142826,43,78.19665877880527,99.96396992301457,Family_Protector,Impact_Report_Premium,82773,18.8,55.18,44.82,High,False
prop_00230,1230 Main St,Dallas,75227.0,229410.56584969928,3205.3458578992136,45,84.40233724365753,98.66160407204264,Proof_Seeker,Premium_Showcase,47047,72.08,31.36,68.64,High,False
prop_00231,1231 Main St,Dallas,75227.0,435779.1107968176,1846.8682908765165,55,62.83988082262549,77.34362344583002,Status_Conscious,Financing_Standard,72031,25.98,48.02,51.98,Med,False
prop_00232,1232 Main St,Dallas,75241.0,178412.54575456504,1120.2592257771641,47,63.97352660061295,63.21675442792522,Proof_Seeker,Financing_Aggressive,56616,27.75,37.74,62.26,Low,True
prop_00233,1233 Main St,Dallas,75241.0,418929.8771483293,2935.6985543252235,49,72.0034066731208,98.60974468186545,Family_Protector,Impact_Report_Premium,74450,84.62,49.63,50.37,High,False
prop_00234,1234 Main St,Dallas,75208.0,329016.9260112119,3226.751657031333,76,73.83726450754192,103.67452537932417,Family_Protector,Impact_Report_Premium,62782,43.91,41.85,58.15,High,False
prop_00235,1235 Main St,Dallas,75238.0,394862.3943783957,1967.6676747439544,45,79.77312894176639,99.05703268203098,Proof_Seeker,Financing_Aggressive,94451,3.07,62.97,37.03,High,False
prop_00236,1236 Main St,Dallas,75253.0,163746.656153578,3833.9401518733935,46,78.91563320785667,103.35867470911487,Family_Protector,Safety_Warranty,47047,72.08,31.36,68.64,High,False
prop_00237,1237 Main St,Dallas,75243.0,554427.5808551742,3273.9751897114143,26,61.761600892600065,81.5007593506468,Family_Protector,Impact_Report_Premium,45300,9.3,30.2,69.8,Med,True
prop_00238,1238 Main St,Dallas,75249.0,499207.2105747589,2603.105505875694,47,80.14202002254936,104.26228953324122,Status_Conscious,Impact_Report_Premium,181944,49.04,100.0,0.0,High,False
prop_00239,1239 Main St,Dallas,75220.0,223309.82709718184,3090.0898467383245,64,68.49942826994707,69.00396105829294,Proof_Seeker,Impact_Report_Premium,144375,82.51,96.25,3.75,Low,False
prop_00240,1240 Main St,Dallas,75218.0,348855.19264351646,3514.021387196398,49,80.21361044685395,100.53840231419196,Proof_Seeker,Safety_Warranty,74450,84.62,49.63,50.37,High,False
prop_00241,1241 Main St,Dallas,75207.0,252915.9979676317,1223.5359754924111,46,70.11418017752041,92.19387535002708,Proof_Seeker,Financing_Aggressive,49663,11.88,33.11,66.89,High,False
prop_00242,1242 Main St,Dallas,75201.0,198157.4200614137,3580.227654890284,61,84.7819729789444,90.87782144473555,Deal_Hunter,Financing_Standard,82773,18.8,55.18,44.82,High,False
prop_00243,1243 Main St,Dallas,75235.0,231331.36053311845,1401.7565991618726,59,80.14738536393668,106.72299084653423,Status_Conscious,Premium_Showcase,83555,10.67,55.7,44.3,High,True
prop_00244,1244 Main St,Dallas,75248.0,413354.8688097609,1515.9949150706818,55,78.16065980544658,112.0659370249854,Proof_Seeker,Impact_Report_Premium,114699,24.2,76.47,23.53,,False
prop_00245,1245 Main St,Dallas,75218.0,572612.5842384683,2385.475167116268,51,63.477247801286005,78.41182121549826,Deal_Hunter,Financing_Standard,83827,76.15,55.88,44.12,Med,False
