rank,priority_tier,lead_score,conversion_probability,address,city,zip_code,hail_size,roof_age,property_value,estimated_claim_value,recommended_action,property_id,sii_score,risk_score
172,A,98.0,0.071,1586 Main St,Dallas,75237.0,2.5,65,565877,8750.0,IMMEDIATE_OUTREACH,prop_00586,75.3590778389664,69.55286881169403
173,A,98.0,0.071,4539 Main St,Dallas,75229.0,2.7,49,502143,8750.0,IMMEDIATE_OUTREACH,prop_03539,116.93579438330086,80.82541235010419
174,A,98.0,0.071,4561 Main St,Dallas,75206.0,2.6,68,533780,8750.0,IMMEDIATE_OUTREACH,prop_03561,110.95411693013452,73.37023370560107
175,A,98.0,0.071,4568 Main St,Dallas,75208.0,2.6,46,530531,8750.0,IMMEDIATE_OUTREACH,prop_03568,97.09143121812733,74.11160334780477
176,A,98.0,0.071,1491 Main St,Dallas,75235.0,2.5,64,568219,8750.0,IMMEDIATE_OUTREACH,prop_00491,84.56273968224727,69.47007675662567
177,A,98.0,0.071,1498 Main St,Dallas,75223.0,2.7,55,500201,8750.0,IMMEDIATE_OUTREACH,prop_00498,100.58481235040745,82.71272070620066
178,A,98.0,0.071,4621 Main St,Dallas,75223.0,2.6,45,514394,8750.0,IMMEDIATE_OUTREACH,prop_03621,109.3017608327632,74.40449973976828
179,A,98.0,0.071,1220 Main St,Dallas,75202.0,2.9,70,573229,8750.0,IMMEDIATE_OUTREACH,prop_00220,113.4609212344308,96.02945189066132
180,A,98.0,0.071,4925 Main St,Dallas,75217.0,2.8,55,522935,8750.0,IMMEDIATE_OUTREACH,prop_03925,95.9932733660394,85.99174113865487
181,A,98.0,0.071,4938 Main St,Dallas,75202.0,2.6,36,531517,8750.0,IMMEDIATE_OUTREACH,prop_03938,120.23878132403588,76.65879270222428
182,A,98.0,0.071,1458 Main St,Dallas,75207.0,2.7,55,531149,8750.0,IMMEDIATE_OUTREACH,prop_00458,108.5833755061038,80.48887810132204
183,A,98.0,0.071,1459 Main St,Dallas,75209.0,2.7,51,538284,8750.0,IMMEDIATE_OUTREACH,prop_00459,115.19706722799128,77.7077012497969
184,A,98.0,0.071,4639 Main St,Dallas,75249.0,2.8,26,536204,8750.0,IMMEDIATE_OUTREACH,prop_03639,108.14647695709304,83.62129937890732
185,A,98.0,0.071,4646 Main St,Dallas,75201.0,2.5,70,526779,8750.0,IMMEDIATE_OUTREACH,prop_03646,75.02791176700434,67.89321364698733
186,A,98.0,0.071,4654 Main St,Dallas,75253.0,2.6,56,573293,8750.0,IMMEDIATE_OUTREACH,prop_03654,105.03607819860132,73.28269383599503
187,A,98.0,0.071,4661 Main St,Dallas,75214.0,2.8,60,529455,8750.0,IMMEDIATE_OUTREACH,prop_03661,108.27150100327653,87.44766129558292
188,A,98.0,0.071,1435 Main St,Dallas,75249.0,2.7,56,516897,8750.0,IMMEDIATE_OUTREACH,prop_00435,100.13525594839756,77.61525319563808
189,A,98.0,0.071,1439 Main St,Dallas,75201.0,2.8,71,501460,8750.0,IMMEDIATE_OUTREACH,prop_00439,106.8664379399464,86.07331725335082
190,A,98.0,0.071,1422 Main St,Dallas,75214.0,2.7,35,534513,8750.0,IMMEDIATE_OUTREACH,prop_00422,101.47902700662117,82.28793207573693
191,A,98.0,0.071,1431 Main St,Dallas,75206.0,2.7,63,515408,8750.0,IMMEDIATE_OUTREACH,prop_00431,112.75050597649285,82.81303786265747
192,A,98.0,0.071,1433 Main St,Dallas,75216.0,2.7,53,502771,8750.0,IMMEDIATE_OUTREACH,prop_00433,114.52110752315104,82.58567810593456
193,A,98.0,0.071,4696 Main St,Dallas,75229.0,2.7,58,530320,8750.0,IMMEDIATE_OUTREACH,prop_03696,107.89510311192932,82.31442589562528
194,A,98.0,0.071,1400 Main St,Dallas,75202.0,2.6,46,516066,8750.0,IMMEDIATE_OUTREACH,prop_00400,113.73757602254918,76.10500271845142
195,A,98.0,0.071,1380 Main St,Dallas,75220.0,2.8,54,502588,8750.0,IMMEDIATE_OUTREACH,prop_00380,106.94493204356108,88.34625241574287
196,A,98.0,0.071,4769 Main St,Dallas,75206.0,2.7,54,547855,8750.0,IMMEDIATE_OUTREACH,prop_03769,100.64624478720572,79.00768294676291
197,A,98.0,0.071,1356 Main St,Dallas,75201.0,2.9,70,554817,8750.0,IMMEDIATE_OUTREACH,prop_00356,114.27547337728096,92.96242970416272
198,A,98.0,0.071,1358 Main St,Dallas,75226.0,2.7,58,524466,8750.0,IMMEDIATE_OUTREACH,prop_00358,113.17057325168112,82.85667247665215
199,A,98.0,0.071,4793 Main St,Dallas,75248.0,2.7,39,551001,8750.0,IMMEDIATE_OUTREACH,prop_03793,114.7810475385926,83.3034304130362
200,A,98.0,0.071,1340 Main St,Dallas,75241.0,2.7,30,576386,8750.0,IMMEDIATE_OUTREACH,prop_00340,116.2764826678988,78.2681750613784
201,A,98.0,0.071,1354 Main St,Dallas,75238.0,2.8,32,549087,8750.0,IMMEDIATE_OUTREACH,prop_00354,110.67383116013826,83.41356312964321
202,A,98.0,0.071,4810 Main St,Dallas,75228.0,2.7,29,566905,8750.0,IMMEDIATE_OUTREACH,prop_03810,101.76087953254344,80.08456487971593
203,A,98.0,0.071,1323 Main St,Dallas,75217.0,2.7,43,543824,8750.0,IMMEDIATE_OUTREACH,prop_00323,105.0937706585186,82.30894044485638
204,A,98.0,0.071,4822 Main St,Dallas,75207.0,2.8,34,565541,8750.0,IMMEDIATE_OUTREACH,prop_03822,118.7935363710417,85.09881999567209
205,A,98.0,0.071,4834 Main St,Dallas,75231.0,2.7,55,511828,8750.0,IMMEDIATE_OUTREACH,prop_03834,109.01020948376306,77.3622524146048
206,A,98.0,0.071,4841 Main St,Dallas,75235.0,2.7,66,535679,8750.0,IMMEDIATE_OUTREACH,prop_03841,99.35924603575002,78.06329467169186
207,A,98.0,0.071,1300 Main St,Dallas,75235.0,2.8,28,535372,8750.0,IMMEDIATE_OUTREACH,prop_00300,112.07098284742352,86.28624373661911
208,A,98.0,0.071,4887 Main St,Dallas,75228.0,2.5,29,580028,8750.0,IMMEDIATE_OUTREACH,prop_03887,77.6594254547482,69.22777625253885
209,A,98.0,0.071,1256 Main St,Dallas,75220.0,2.9,50,529014,8750.0,IMMEDIATE_OUTREACH,prop_00256,107.1287201667914,96.3402574495664
210,A,98.0,0.071,4903 Main St,Dallas,75207.0,2.7,46,524434,8750.0,IMMEDIATE_OUTREACH,prop_03903,110.0469707433934,83.14629738111049
211,A,98.0,0.071,5198 Main St,Dallas,75217.0,3.0,53,566204,8750.0,IMMEDIATE_OUTREACH,prop_04198,100.80103454934762,98.28318276780172
212,A,98.0,0.071,1011 Main St,Dallas,75253.0,2.6,56,534486,8750.0,IMMEDIATE_OUTREACH,prop_00011,97.36380098732216,75.40742658414257
213,A,98.0,0.071,5179 Main St,Dallas,75230.0,2.7,42,526982,8750.0,IMMEDIATE_OUTREACH,prop_04179,117.65773817832144,78.27908439527813
214,A,95.0,0.068,2879 Main St,Dallas,75229.0,2.8,40,453260,8750.0,IMMEDIATE_OUTREACH,prop_01879,101.44941213469038,85.26699309772921
215,A,95.0,0.068,1000 Main St,Dallas,75207.0,2.9,44,463190,8750.0,IMMEDIATE_OUTREACH,prop_00000,103.00919393133738,92.93015154389158
216,A,95.0,0.068,5197 Main St,Dallas,75212.0,2.8,32,467534,8750.0,IMMEDIATE_OUTREACH,prop_04197,114.97517819803916,87.66499503734501
217,A,95.0,0.068,2886 Main St,Dallas,75202.0,2.7,37,413192,8750.0,IMMEDIATE_OUTREACH,prop_01886,99.0028341441324,77.65298519641958
218,A,95.0,0.068,2887 Main St,Dallas,75211.0,2.7,34,484235,8750.0,IMMEDIATE_OUTREACH,prop_01887,116.6660353525002,78.88579807121361
219,A,95.0,0.068,2914 Main St,Dallas,75216.0,2.7,51,482953,8750.0,IMMEDIATE_OUTREACH,prop_01914,95.4833622190985,82.2069372291872
220,A,95.0,0.068,5141 Main St,Dallas,75204.0,2.5,35,437096,8750.0,IMMEDIATE_OUTREACH,prop_04141,72.58914449144996,68.51092611038543
221,A,95.0,0.068,1035 Main St,Dallas,75211.0,2.8,47,451631,8750.0,IMMEDIATE_OUTREACH,prop_00035,115.02433657617628,87.24476044162073
222,A,95.0,0.068,1043 Main St,Dallas,75206.0,2.8,51,421503,8750.0,IMMEDIATE_OUTREACH,prop_00043,110.39178161946133,86.94387116768695
223,A,95.0,0.068,1047 Main St,Dallas,75202.0,2.7,54,479567,8750.0,IMMEDIATE_OUTREACH,prop_00047,107.75745861493178,81.71343325950006
224,A,95.0,0.068,1050 Main St,Dallas,75218.0,2.8,25,431303,8750.0,IMMEDIATE_OUTREACH,prop_00050,119.82617754785804,89.45241594225106
225,A,95.0,0.068,5153 Main St,Dallas,75227.0,2.9,56,454753,8750.0,IMMEDIATE_OUTREACH,prop_04153,112.01128132383155,91.57333979386722
226,A,95.0,0.068,4897 Main St,Dallas,75229.0,2.6,60,473919,8750.0,IMMEDIATE_OUTREACH,prop_03897,118.71390630577936,73.94654881988377
227,A,95.0,0.068,4902 Main St,Dallas,75235.0,2.8,54,408362,8750.0,IMMEDIATE_OUTREACH,prop_03902,100.44986938487968,88.78767058842325
228,A,95.0,0.068,1006 Main St,Dallas,75235.0,2.6,45,434235,8750.0,IMMEDIATE_OUTREACH,prop_00006,95.4660554824568,73.85716224811065
229,A,95.0,0.068,1008 Main St,Dallas,75226.0,2.7,49,496439,8750.0,IMMEDIATE_OUTREACH,prop_00008,111.0896354111222,77.47849892028296
230,A,95.0,0.068,5188 Main St,Dallas,75230.0,2.7,61,473313,8750.0,IMMEDIATE_OUTREACH,prop_04188,104.75831427115068,77.23939175668906
231,A,95.0,0.068,2918 Main St,Dallas,75228.0,2.7,62,427970,8750.0,IMMEDIATE_OUTREACH,prop_01918,95.24463693997396,79.55570421322213
232,A,95.0,0.068,2843 Main St,Dallas,75230.0,2.7,42,498573,8750.0,IMMEDIATE_OUTREACH,prop_01843,107.88702876088516,79.9251952679813
233,A,95.0,0.068,2845 Main St,Dallas,75237.0,2.8,30,455710,8750.0,IMMEDIATE_OUTREACH,prop_01845,109.16575807673505,85.88019533477066
234,A,95.0,0.068,2849 Main St,Dallas,75237.0,2.8,35,487890,8750.0,IMMEDIATE_OUTREACH,prop_01849,102.60648803169198,88.74628414432543
235,A,95.0,0.068,2852 Main St,Dallas,75207.0,2.6,46,405431,8750.0,IMMEDIATE_OUTREACH,prop_01852,105.92140720879384,74.7793343037444
236,A,95.0,0.068,2857 Main St,Dallas,75208.0,2.6,62,414503,8750.0,IMMEDIATE_OUTREACH,prop_01857,115.58468166410192,73.32230810153534
237,A,95.0,0.068,2923 Main St,Dallas,75217.0,2.7,47,403270,8750.0,IMMEDIATE_OUTREACH,prop_01923,103.11830752457588,79.35888748838143
238,A,95.0,0.068,2928 Main St,Dallas,75241.0,2.6,51,454843,8750.0,IMMEDIATE_OUTREACH,prop_01928,107.19517085221474,74.44707891233864
239,A,95.0,0.068,4876 Main St,Dallas,75202.0,3.0,41,423888,8750.0,IMMEDIATE_OUTREACH,prop_03876,99.21231251345075,99.43831355490585
240,A,95.0,0.068,4882 Main St,Dallas,75237.0,2.6,52,453590,8750.0,IMMEDIATE_OUTREACH,prop_03882,102.652383013304,76.61408296478866
241,A,95.0,0.068,4889 Main St,Dallas,75214.0,2.8,52,427823,8750.0,IMMEDIATE_OUTREACH,prop_03889,105.59272567024172,84.43775305277242
242,A,95.0,0.068,1244 Main St,Dallas,75248.0,2.7,55,413354,8750.0,IMMEDIATE_OUTREACH,prop_00244,112.0659370249854,78.16065980544658
243,A,95.0,0.068,1254 Main St,Dallas,75206.0,2.6,51,429238,8750.0,IMMEDIATE_OUTREACH,prop_00254,94.66438985358468,71.66646074215883
244,A,95.0,0.068,4891 Main St,Dallas,75218.0,3.0,57,427477,8750.0,IMMEDIATE_OUTREACH,prop_03891,107.65492329576584,101.13542586648408
245,A,95.0,0.068,2929 Main St,Dallas,75227.0,2.8,63,454959,8750.0,IMMEDIATE_OUTREACH,prop_01929,95.66519846258912,87.81487451350807
246,A,95.0,0.068,2933 Main St,Dallas,75230.0,2.7,43,480848,8750.0,IMMEDIATE_OUTREACH,prop_01933,110.11053304021304,80.92936316971083
247,A,95.0,0.068,2831 Main St,Dallas,75238.0,2.6,55,453758,8750.0,IMMEDIATE_OUTREACH,prop_01831,77.00838756862515,76.04134453194521
248,A,95.0,0.068,2835 Main St,Dallas,75238.0,2.8,43,410019,8750.0,IMMEDIATE_OUTREACH,prop_01835,98.97889757296556,86.74989505399745
249,A,95.0,0.068,2951 Main St,Dallas,75241.0,2.8,61,462403,8750.0,IMMEDIATE_OUTREACH,prop_01951,99.34754900916164,84.82083511470341
250,A,95.0,0.068,2952 Main St,Dallas,75218.0,2.7,47,463910,8750.0,IMMEDIATE_OUTREACH,prop_01952,108.59204467123318,81.44672806824741
251,A,95.0,0.068,2812 Main St,Dallas,75211.0,2.8,30,429745,8750.0,IMMEDIATE_OUTREACH,prop_01812,114.67155064584888,85.87919230760637
252,A,95.0,0.068,2820 Main St,Dallas,75230.0,2.7,59,461334,8750.0,IMMEDIATE_OUTREACH,prop_01820,99.64719916955193,77.69381965404244
253,A,95.0,0.068,2958 Main St,Dallas,75241.0,2.6,38,402889,8750.0,IMMEDIATE_OUTREACH,prop_01958,87.34400707802996,71.6630641360781
254,A,95.0,0.068,1288 Main St,Dallas,75231.0,2.6,50,414302,8750.0,IMMEDIATE_OUTREACH,prop_00288,96.38199926473712,73.22532458623495
255,A,95.0,0.068,1263 Main St,Dallas,75229.0,2.7,56,435917,8750.0,IMMEDIATE_OUTREACH,prop_00263,110.04716623948204,78.9133394056331
256,A,95.0,0.068,1265 Main St,Dallas,75229.0,2.8,54,422539,8750.0,IMMEDIATE_OUTREACH,prop_00265,99.72285027529584,84.4576217392089
257,A,95.0,0.068,1274 Main St,Dallas,75202.0,2.9,31,460189,8750.0,IMMEDIATE_OUTREACH,prop_00274,101.45509864707356,90.64966339077093
258,A,95.0,0.068,2802 Main St,Dallas,75231.0,2.8,66,473271,8750.0,IMMEDIATE_OUTREACH,prop_01802,103.66833045107344,87.9021074869932
259,A,95.0,0.068,2972 Main St,Dallas,75216.0,2.6,48,405241,8750.0,IMMEDIATE_OUTREACH,prop_01972,92.05164508983437,72.4522947063645
260,A,95.0,0.068,2975 Main St,Dallas,75227.0,2.7,33,424175,8750.0,IMMEDIATE_OUTREACH,prop_01975,109.07778097817916,82.38987629741973
261,A,95.0,0.068,5126 Main St,Dallas,75237.0,2.8,65,453516,8750.0,IMMEDIATE_OUTREACH,prop_04126,102.45151767814508,87.1512563267107
262,A,95.0,0.068,5127 Main St,Dallas,75248.0,2.6,42,468514,8750.0,IMMEDIATE_OUTREACH,prop_04127,111.71693648059906,75.7409410647839
263,A,95.0,0.068,5129 Main St,Dallas,75218.0,2.8,39,468629,8750.0,IMMEDIATE_OUTREACH,prop_04129,119.30365786559004,84.8017161931944
264,A,95.0,0.068,1062 Main St,Dallas,75204.0,2.6,43,456653,8750.0,IMMEDIATE_OUTREACH,prop_00062,109.57050936778283,72.53415681404765
265,A,95.0,0.068,5136 Main St,Dallas,75217.0,2.6,59,465573,8750.0,IMMEDIATE_OUTREACH,prop_04136,110.91487343247356,74.32551851835068
266,A,95.0,0.068,2779 Main St,Dallas,75230.0,2.5,62,484563,8750.0,IMMEDIATE_OUTREACH,prop_01779,71.76924318889345,67.87022673510401
267,A,95.0,0.068,2780 Main St,Dallas,75254.0,2.8,57,444094,8750.0,IMMEDIATE_OUTREACH,prop_01780,104.88886819555592,86.37640198629299
268,A,95.0,0.068,2785 Main St,Dallas,75228.0,2.8,58,437725,8750.0,IMMEDIATE_OUTREACH,prop_01785,100.38480436424804,85.71184040717114
269,A,95.0,0.068,1301 Main St,Dallas,75208.0,2.7,27,469645,8750.0,IMMEDIATE_OUTREACH,prop_00301,109.75838236762507,79.67996621244846
270,A,95.0,0.068,4858 Main St,Dallas,75248.0,2.7,54,469251,8750.0,IMMEDIATE_OUTREACH,prop_03858,99.62989558188188,80.66072378441658
271,A,95.0,0.068,4869 Main St,Dallas,75241.0,2.8,45,440789,8750.0,IMMEDIATE_OUTREACH,prop_03869,107.24887816318918,87.26343144054333
272,A,95.0,0.068,4870 Main St,Dallas,75214.0,2.8,47,413259,8750.0,IMMEDIATE_OUTREACH,prop_03870,107.92968976246844,86.76318014955021
273,A,95.0,0.068,2992 Main St,Dallas,75248.0,2.6,44,422382,8750.0,IMMEDIATE_OUTREACH,prop_01992,112.41815329766835,75.87379667430541
274,A,95.0,0.068,3003 Main St,Dallas,75229.0,2.7,50,430113,8750.0,IMMEDIATE_OUTREACH,prop_02003,97.41202274007227,77.96350689888682
275,A,95.0,0.068,3006 Main St,Dallas,75224.0,2.8,34,407027,8750.0,IMMEDIATE_OUTREACH,prop_02006,112.35510949317415,84.67259342538699
276,A,95.0,0.068,3011 Main St,Dallas,75206.0,2.5,57,484747,8750.0,IMMEDIATE_OUTREACH,prop_02011,72.50930681280288,67.92248598241358
277,A,95.0,0.068,3013 Main St,Dallas,75249.0,2.6,53,420933,8750.0,IMMEDIATE_OUTREACH,prop_02013,91.0343214852536,75.52249685704417
278,A,95.0,0.068,2759 Main St,Dallas,75217.0,2.8,49,448757,8750.0,IMMEDIATE_OUTREACH,prop_01759,100.74434453863974,89.48465232674906
279,A,95.0,0.068,3024 Main St,Dallas,75243.0,2.6,52,451548,8750.0,IMMEDIATE_OUTREACH,prop_02024,90.91145129441252,76.16524822775808
280,A,95.0,0.068,3026 Main St,Dallas,75228.0,2.6,26,423296,8750.0,IMMEDIATE_OUTREACH,prop_02026,82.17961055521593,71.2379906259135
281,A,95.0,0.068,3030 Main St,Dallas,75226.0,2.5,55,448883,8750.0,IMMEDIATE_OUTREACH,prop_02030,78.32023848716892,68.50004883005623
282,A,95.0,0.068,2741 Main St,Dallas,75204.0,2.9,69,479148,8750.0,IMMEDIATE_OUTREACH,prop_01741,104.032280412264,93.68551222097965
283,A,95.0,0.068,2746 Main St,Dallas,75235.0,2.7,29,433336,8750.0,IMMEDIATE_OUTREACH,prop_01746,116.40023718652748,82.82594010893307
284,A,95.0,0.068,3040 Main St,Dallas,75227.0,2.6,40,401953,8750.0,IMMEDIATE_OUTREACH,prop_02040,80.9788270494907,73.42872969229184
285,A,95.0,0.068,3046 Main St,Dallas,75211.0,2.6,43,441363,8750.0,IMMEDIATE_OUTREACH,prop_02046,79.3297263083508,72.24441290885555
286,A,95.0,0.068,3048 Main St,Dallas,75235.0,2.8,36,441791,8750.0,IMMEDIATE_OUTREACH,prop_02048,113.09141814350647,88.30431522881281
287,A,95.0,0.068,2716 Main St,Dallas,75228.0,2.9,51,420717,8750.0,IMMEDIATE_OUTREACH,prop_01716,115.0883288685849,95.77196155658638
288,A,95.0,0.068,2717 Main St,Dallas,75210.0,2.8,49,447459,8750.0,IMMEDIATE_OUTREACH,prop_01717,97.96062679652164,85.39250812452833
289,A,95.0,0.068,2722 Main St,Dallas,75228.0,2.6,71,400608,8750.0,IMMEDIATE_OUTREACH,prop_01722,94.21344438183884,72.45438115315142
290,A,95.0,0.068,1314 Main St,Dallas,75217.0,2.7,41,471799,8750.0,IMMEDIATE_OUTREACH,prop_00314,106.65491895148185,77.67559829152198
291,A,95.0,0.068,1321 Main St,Dallas,75210.0,2.7,49,438444,8750.0,IMMEDIATE_OUTREACH,prop_00321,111.70847591345216,82.88851333889698
292,A,95.0,0.068,1322 Main St,Dallas,75241.0,2.5,58,474702,8750.0,IMMEDIATE_OUTREACH,prop_00322,80.58288634863187,69.28795563843148
293,A,95.0,0.068,4831 Main St,Dallas,75223.0,2.6,70,475274,8750.0,IMMEDIATE_OUTREACH,prop_03831,117.35501180274647,72.7873234507093
294,A,95.0,0.068,4837 Main St,Dallas,75227.0,2.8,44,475553,8750.0,IMMEDIATE_OUTREACH,prop_03837,116.79463778488736,83.39174642504518
295,A,95.0,0.068,4838 Main St,Dallas,75249.0,2.7,44,411884,8750.0,IMMEDIATE_OUTREACH,prop_03838,109.56189493180771,79.73570614973775
296,A,95.0,0.068,2727 Main St,Dallas,75202.0,2.7,53,408543,8750.0,IMMEDIATE_OUTREACH,prop_01727,90.51611846589871,77.99125636191587
297,A,95.0,0.068,2729 Main St,Dallas,75243.0,2.6,45,416167,8750.0,IMMEDIATE_OUTREACH,prop_01729,85.79743165347509,74.36926832937968
298,A,95.0,0.068,3053 Main St,Dallas,75202.0,2.9,43,465397,8750.0,IMMEDIATE_OUTREACH,prop_02053,108.1573492554333,92.83568073896429
299,A,95.0,0.068,3054 Main St,Dallas,75204.0,3.0,54,464357,8750.0,IMMEDIATE_OUTREACH,prop_02054,106.66057511901498,100.68222885752402
300,A,95.0,0.068,3065 Main St,Dallas,75216.0,2.9,70,442814,8750.0,IMMEDIATE_OUTREACH,prop_02065,94.80704974886024,92.61011264133244
301,A,95.0,0.068,3078 Main St,Dallas,75204.0,2.7,59,492514,8750.0,IMMEDIATE_OUTREACH,prop_02078,111.6593732052372,80.25146888517096
302,A,95.0,0.068,3079 Main St,Dallas,75206.0,2.7,55,499425,8750.0,IMMEDIATE_OUTREACH,prop_02079,108.91484511764376,82.317394687293
303,A,95.0,0.068,4820 Main St,Dallas,75248.0,2.7,58,409269,8750.0,IMMEDIATE_OUTREACH,prop_03820,94.33088948593604,82.55846946026564
304,A,95.0,0.068,2702 Main St,Dallas,75228.0,2.8,51,422279,8750.0,IMMEDIATE_OUTREACH,prop_01702,102.7690312487623,84.45209393876519
305,A,95.0,0.068,2706 Main St,Dallas,75223.0,2.8,51,457051,8750.0,IMMEDIATE_OUTREACH,prop_01706,110.70154232773965,85.9922250316322
306,A,95.0,0.068,2707 Main St,Dallas,75226.0,2.9,62,453510,8750.0,IMMEDIATE_OUTREACH,prop_01707,112.45690950961684,95.31167862868682
307,A,95.0,0.068,2713 Main St,Dallas,75230.0,2.9,51,452105,8750.0,IMMEDIATE_OUTREACH,prop_01713,99.35250267320642,95.78145317089184
308,A,95.0,0.068,3085 Main St,Dallas,75220.0,2.5,41,434184,8750.0,IMMEDIATE_OUTREACH,prop_02085,76.92599734895371,67.24361333903975
309,A,95.0,0.068,3087 Main St,Dallas,75226.0,2.9,45,487490,8750.0,IMMEDIATE_OUTREACH,prop_02087,103.5990660336503,93.06498041502216
310,A,95.0,0.068,3088 Main St,Dallas,75223.0,2.7,24,456357,8750.0,IMMEDIATE_OUTREACH,prop_02088,113.053269486041,77.56436930486935
311,A,95.0,0.068,3091 Main St,Dallas,75206.0,2.7,30,499342,8750.0,IMMEDIATE_OUTREACH,prop_02091,100.31000565310586,80.47575327435449
312,A,95.0,0.068,3094 Main St,Dallas,75217.0,2.7,44,466750,8750.0,IMMEDIATE_OUTREACH,prop_02094,105.82387733859056,77.01035533557935
313,A,95.0,0.068,2683 Main St,Dallas,75202.0,2.6,41,458879,8750.0,IMMEDIATE_OUTREACH,prop_01683,94.17134380927766,72.5636117966362
314,A,95.0,0.068,2685 Main St,Dallas,75237.0,2.8,34,403230,8750.0,IMMEDIATE_OUTREACH,prop_01685,101.83178439115667,89.01651929607189
315,A,95.0,0.068,2686 Main St,Dallas,75202.0,2.9,26,412281,8750.0,IMMEDIATE_OUTREACH,prop_01686,119.84403855272838,91.172812559144
316,A,95.0,0.068,4779 Main St,Dallas,75202.0,2.7,46,459592,8750.0,IMMEDIATE_OUTREACH,prop_03779,109.9927732197436,77.58351441422859
317,A,95.0,0.068,1339 Main St,Dallas,75238.0,2.8,28,446442,8750.0,IMMEDIATE_OUTREACH,prop_00339,114.18288965461164,86.62043227830921
318,A,95.0,0.068,1348 Main St,Dallas,75241.0,2.6,26,456066,8750.0,IMMEDIATE_OUTREACH,prop_00348,80.35566871632525,71.00577406000443
319,A,95.0,0.068,3104 Main St,Dallas,75202.0,2.7,44,453437,8750.0,IMMEDIATE_OUTREACH,prop_02104,97.9842512952347,78.80515762110272
320,A,95.0,0.068,3110 Main St,Dallas,75254.0,2.6,49,493755,8750.0,IMMEDIATE_OUTREACH,prop_02110,110.91251713805966,73.40621407364567
321,A,95.0,0.068,5114 Main St,Dallas,75218.0,2.7,55,411002,8750.0,IMMEDIATE_OUTREACH,prop_04114,115.29219615354988,78.66214875390413
322,A,95.0,0.068,1067 Main St,Dallas,75253.0,2.8,47,404271,8750.0,IMMEDIATE_OUTREACH,prop_00067,107.21744389179312,87.24768216181714
323,A,95.0,0.068,1079 Main St,Dallas,75201.0,2.7,52,405567,8750.0,IMMEDIATE_OUTREACH,prop_00079,107.01772106000443,76.79907311643237
324,A,95.0,0.068,5115 Main St,Dallas,75235.0,2.9,37,473209,8750.0,IMMEDIATE_OUTREACH,prop_04115,103.84030065034902,91.37693845956606
325,A,95.0,0.068,5121 Main St,Dallas,75228.0,2.8,54,471881,8750.0,IMMEDIATE_OUTREACH,prop_04121,113.21040735080034,84.55629561170232
326,A,95.0,0.068,2675 Main St,Dallas,75201.0,2.6,45,423812,8750.0,IMMEDIATE_OUTREACH,prop_01675,98.79318725677464,73.76639264244288
327,A,95.0,0.068,2677 Main St,Dallas,75217.0,2.6,45,471497,8750.0,IMMEDIATE_OUTREACH,prop_01677,97.8097787668168,76.17320946375092
328,A,95.0,0.068,3123 Main St,Dallas,75237.0,2.6,53,446831,8750.0,IMMEDIATE_OUTREACH,prop_02123,98.92943794694928,74.64441729519825
329,A,95.0,0.068,3127 Main St,Dallas,75210.0,2.8,52,492457,8750.0,IMMEDIATE_OUTREACH,prop_02127,115.11486163356132,83.96502055027578
330,A,95.0,0.068,2656 Main St,Dallas,75229.0,2.8,40,471795,8750.0,IMMEDIATE_OUTREACH,prop_01656,105.1380851566922,85.4906500517966
331,A,95.0,0.068,2660 Main St,Dallas,75201.0,2.7,27,473709,8750.0,IMMEDIATE_OUTREACH,prop_01660,114.88722902913148,77.40635040417386
332,A,95.0,0.068,2662 Main St,Dallas,75249.0,2.6,46,459315,8750.0,IMMEDIATE_OUTREACH,prop_01662,95.6403588218746,73.60482474613544
333,A,95.0,0.068,3137 Main St,Dallas,75210.0,2.6,39,448938,8750.0,IMMEDIATE_OUTREACH,prop_02137,77.26238562430399,75.35781543124314
334,A,95.0,0.068,3138 Main St,Dallas,75235.0,3.1,44,428427,8750.0,IMMEDIATE_OUTREACH,prop_02138,120.83740851183592,103.71387793742758
335,A,95.0,0.068,4747 Main St,Dallas,75201.0,2.8,48,480606,8750.0,IMMEDIATE_OUTREACH,prop_03747,102.20109084064173,87.43353818553949
336,A,95.0,0.068,4748 Main St,Dallas,75220.0,2.8,30,476275,8750.0,IMMEDIATE_OUTREACH,prop_03748,119.57529150887994,86.45201089335136
337,A,95.0,0.068,4761 Main St,Dallas,75220.0,2.9,43,427438,8750.0,IMMEDIATE_OUTREACH,prop_03761,107.63155347777004,90.55771442570637
338,A,95.0,0.068,4765 Main St,Dallas,75217.0,2.6,48,443305,8750.0,IMMEDIATE_OUTREACH,prop_03765,99.6303428464671,74.76045080711586
339,A,95.0,0.068,1355 Main St,Dallas,75220.0,2.8,57,423239,8750.0,IMMEDIATE_OUTREACH,prop_00355,120.5717451683501,86.08344999176909
340,A,95.0,0.068,1367 Main St,Dallas,75214.0,2.8,48,407387,8750.0,IMMEDIATE_OUTREACH,prop_00367,102.2481568380175,85.92867136438923
